,name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,neo,pha,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,G,moid,class,n,per,ma
1500,,2.744903331930179,0.1691316070720399,2.675992598199715,127.5760821193533,200.2146779917466,2.280653420143431,3.209153243716927,4.54777305114721,4694.0,0,46,17.5,N,N,,,,,,,,,,,,1.26852,MBA,0.2167272360081654,1661.07410693152,127.2903904322576
1501,,2.68773746210888,0.2136507081696115,3.119072341837108,76.00412058496399,269.6665091858151,2.113500449955323,3.261974474262436,4.40644617126907,8051.0,0,87,17.6,N,N,,,,,,,,,,,,1.10825,MBA,0.2236782761114933,1609.454464056029,79.81295282964709
1502,,3.166015862928198,0.1226837564739759,11.96777383942013,159.2086256327996,233.5156399797638,2.77759714380797,3.554434582048426,5.63349394713418,3.0,9.0,13,18.87,N,N,,,,,,,,,,,,1.80111,MBA,0.1749582572763667,2057.63366419076,72.13153260124399
1503,,2.862225683201773,0.281308338145217,3.964055106442331,40.22638530050298,335.5393949890193,2.057057732863724,3.667393633539822,4.84243738566607,6.0,9.0,19,18.6,N,N,,,,,,,,,,,,1.0586,MBA,0.2035392933081746,1768.700255114532,7.655565863097357
1504,,2.477459001837596,0.1382861248271075,5.484223976962158,242.6303718535261,150.9069343973426,2.134860797055441,2.820057206619751,3.89958073979189,6915.0,0,663,15.8,N,N,,,,,,,,,,,,1.14279,MBA,0.2527518595294312,1424.321865208989,140.4199544487279
1505,,2.278612523559474,0.1191878954842271,6.059543682210457,15.90212994272235,88.57163778091568,2.007029492252417,2.550195554866532,3.43964737738183,8830.0,0,166,17.3,N,N,,,,,,,,,,,,1.03479,MBA,0.2865486415406303,1256.331204588715,62.18809752747734
1506,,2.473604104754481,0.1150033707659685,0.409275771875855,75.21568629554874,145.9809704558729,2.18913129476718,2.758076914741782,3.89048272850338,8888.0,0,191,17.4,N,N,2.36,,0.024,,,,,,,,,1.18087,MBA,0.2533429273818456,1420.99881658586,149.771093554815
1507,,3.160582579770944,0.05679233715862004,10.62577417422893,323.8922431458917,110.5591588661999,2.981085708282932,3.340079451258957,5.6189984897253,3107.0,4,21,17.102,N,N,,,,,,,,,,,,2.01772,MBA,0.175409601047204,2052.339198372165,185.8131817954804
1508,,2.612650834748954,0.2225942260136359,11.77948119894888,330.2863424923981,127.7100402833898,2.031089844344131,3.194211825153778,4.22308926493551,6284.0,0,113,17.3,N,N,,,,,,,,,,,,1.07081,MBA,0.2333898768257764,1542.483354017694,128.3770227652736
1509,,2.346183255489054,0.1281742964918448,5.871040779435127,278.3670046584469,42.8312659159332,2.045462867275798,2.64690364370231,3.59377678304606,13869.0,0,987,15.2,N,N,2.005,,0.482,,,,,,,,,1.03598,MBA,0.2742591827119954,1312.626970007573,84.56828799705406
1510,Bocklin,2.242202789140832,0.1878365578615155,6.999571271607599,116.2676284080258,172.9855629837255,1.821035135201128,2.663370443080535,3.35753489466236,13165.0,0,2176,13.7,N,N,4.956,,0.296,,,,,,,,,0.804311,MBA,0.293556527121864,1226.339620275428,211.130279750104
1511,,3.1560362,0.0708952,11.25791,325.60524,47.36982,2.9322884,3.379784,5.60687854729637,,0,51,16.4,N,,,,,,,,,,,,,,MBA,0.17578877,2047.9123894,22.09231
1512,,2.949205599471011,0.1298995185135792,12.91355169731486,52.01857723693127,30.06435094572594,2.566105212102175,3.332305986839847,5.06484054297638,7270.0,0.0,50,16.9,N,N,2.395,,0.077,,,,,,,,,1.5894,MBA,0.1946016414543128,1849.933008322123,271.7529827286994
1513,Titius,2.418913764589071,0.06370179725222261,7.624898342332926,351.7562458607669,246.6092181808245,2.264824610386608,2.573002918791535,3.76217316215647,29833.0,0,2991,12.3,N,N,14.242,,0.126,6.13,,,,,Xc,,,1.26648,MBA,0.2619832317347661,1374.133747477651,132.4073555886781
1514,,3.091023428777469,0.02869269652892897,10.93549362970886,39.97472680427754,43.94328041120891,3.002333631571747,3.17971322598319,5.43452570842002,4034.0,0.0,60,16.4,N,N,,,,,,,,,,,,2.02489,MBA,0.1813638091435411,1984.960515000413,288.3496737287751
1515,,3.195463145435024,0.1165211649969524,17.34075884914833,68.80870788634826,77.72413334463755,2.823124057024109,3.567802233845939,5.71227256332075,4022.0,0,43,16.4,N,N,,,,,,,,,,,,1.89951,MBA,0.1725453875741841,2086.407553752903,266.2310043977684
1516,,2.288295653486913,0.04622343576822357,5.798479714122514,181.774281418126,336.2451087592569,2.182522766329256,2.394068540644571,3.46159620265285,4144.0,0,152,17.5,N,N,,,,,,,,,,,,1.19195,MBA,0.2847317323182306,1264.348013018955,359.366797871809
1517,,2.444098565130238,0.2224298634068727,2.97939598281917,31.11168385234531,340.7630774305153,1.900458055135386,2.987739075125091,3.82108128437207,6914.0,0,86,17.4,N,N,,,,,,,,,,,,0.900184,MBA,0.2579443382685135,1395.6499391169,306.0251916603706
1518,,3.021351062091697,0.1312530613502315,12.52395277308047,52.61557296037119,22.19810955922652,2.624789485778388,3.417912638405005,5.25182187786146,6406.0,0.0,448,15.0,N,N,7.213,,0.037,,,,,,,,,1.64337,MBA,0.1876732125136168,1918.227940888899,94.85421294326312
1519,,3.0267380237444,0.01786517236676599,7.537263051654524,313.1313822174712,300.4207814213891,2.972664827241162,3.080811220247639,5.26587385462297,3635.0,0,80,16.5,N,N,,,,,,,,,,,,1.96438,MBA,0.1871724068175815,1923.360425401039,243.4003854046823
1520,,2.724508877076119,0.1802545620879494,9.6791344465494,10.93791776209298,356.9790904886033,2.233403722534033,3.215614031618206,4.49718282266528,3807.0,1.0,44,16.9,N,N,,,,,,,,,,,,1.23179,MBA,0.2191652690658061,1642.596025978492,146.6441905565386
1521,,2.386852444142276,0.2132969258345031,12.35426435272592,126.2156039665726,312.3088445013295,1.877744155386158,2.895960732898393,3.6876233793356,5528.0,0,82,17.7,N,N,1.714,,0.06,,,,,,,,,0.916427,MBA,0.2672795407716331,1346.904439302328,177.6661349926485
1522,,2.727656151195522,0.03085775881912636,4.119659538229174,343.523636539507,140.2101404009735,2.643486795540424,2.81182550685062,4.50497759660159,5640.0,0,197,16.8,N,N,,,,,,,,,,,,1.66043,MBA,0.2187860565857377,1645.443067158731,182.250712519273
1523,,2.662158000342495,0.1015528363241773,1.751322280210605,340.992471730311,265.5846741516875,2.391808304664614,2.932507696020375,4.34369120510528,8570.0,0,116,17.3,N,N,,,,,,,,,,,,1.37883,MBA,0.2269098416133078,1586.533212664703,49.95218631430433
1524,,3.454790004807862,0.4035897552068894,14.96882497510916,343.1937267474746,248.7150715445661,2.060472152476248,4.849107857139475,6.42156205812977,4315.0,0,58,16.5,N,N,,,,,,,,,,,,1.10594,OMB,0.1534869980925812,2345.475541731899,55.63532694964334
1525,,2.655812617257205,0.05481796511760068,1.947358091965743,7.145473202786305,62.24630225576075,2.510226373845515,2.801398860668894,4.32817036406459,7147.0,0,261,16.7,N,N,,,,,,,,,,,,1.5247,MBA,0.2277235414647483,1580.86422547459,240.6079707235685
1526,,2.711702596375245,0.09158587472857505,6.279097054710172,133.8923655554351,11.07494577837503,2.46334894208247,2.960056250668019,4.46551227661396,4226.0,0,81,17.6,N,N,,,,,,,,,,,,1.47645,MBA,0.2207196447604266,1631.028359033248,282.3480961380366
1527,,2.983741796087592,0.06509114607241552,11.80171123810842,92.21076686627136,13.23475193104705,2.789526622996083,3.177956969179101,5.15406699153047,14172.0,0,1396,13.4,N,N,8.058,,0.157,3.181,,,,,,,,1.80779,MBA,0.1912327265026254,1882.522968656506,131.9889647272288
1528,,2.636354561527771,0.1381421250125993,4.627369774866569,61.71646966378832,261.7508339777757,2.272162940111665,3.000546182943877,4.28069148694571,14853.0,0,521,15.6,N,N,,,,,,,,,,,,1.26471,MBA,0.2302493151803388,1563.522565606921,297.4444738647823
1529,,2.885030227203737,0.05984724179709383,2.39710147796265,19.01459950838594,304.8423059429676,2.71236912560435,3.057691328803124,4.90042507972418,9680.0,0,1045,14.2,N,N,3.596,,0.343,,,,,,,,,1.70012,MBA,0.201130772806965,1789.880260369255,293.4845261125915
1530,,2.56804482657201,0.1864895654900302,3.441024294800711,357.0947795800706,84.70190151128152,2.089131262705676,3.046958390438344,4.11540046881406,7332.0,0,567,15.7,N,N,,,,,,,,,,,,1.10825,MBA,0.2394970527987489,1503.150021234335,155.4699204741959
1531,,2.757181137895266,0.1684923780571166,15.86937558506975,205.3587317045181,176.1027219583391,2.292617131237066,3.221745144553466,4.57832006527608,4258.0,0,143,16.687,N,N,,,,,,,,,,,,1.29548,MBA,0.215281209988564,1672.231403842089,41.90928649909961
1532,,2.997159854872595,0.1352734093733753,7.975001114866374,82.27291932303334,144.9515422666666,2.591723822866968,3.402595886878222,5.18887325418344,2250.0,1,91,17.21,N,N,,,,,,,,,,,,1.58627,MBA,0.1899499631394758,1895.235956090502,351.7659253243474
1533,,2.422055268197865,0.2522593456535493,2.374117143963919,15.42084927315228,317.9974839952525,1.811069191105539,3.03304134529019,3.76950458335721,3016.0,1.0,57,17.7,N,N,,,,,,,,,,,,0.800941,MBA,0.2614736927815946,1376.811549071222,301.0538339820893
1534,,3.179576469067001,0.213009478025495,20.10650607070048,63.38546321216993,303.7186620395167,2.502296545048893,3.856856393085109,5.66972655276391,6327.0,0,130,15.3,N,N,,,,,,,,,,,,1.56187,MBA,0.1738401798032177,2070.867623397019,32.48110005588049
1535,,2.437839810715388,0.1985040919919332,5.219260631485493,73.34754265552782,293.2479672579109,1.953918632667544,2.921760988763233,3.80641336577663,6579.0,0,81,17.6,N,N,,,,,,,,,,,,0.959102,MBA,0.2589383203173092,1390.292481849915,222.8071270521914
1536,,1.837891938871039,0.1731533584044554,23.61631759441183,86.95447085346059,253.9259573569358,1.519654777271043,2.156129100471036,2.49165645070336,3669.0,0,95,17.9,N,N,,,,,,,,,,,,0.622493,MCA,0.3955706987973118,910.077518619401,90.90407950794176
1537,,2.664096456995717,0.2796014498830329,14.51557809132893,25.35126794765603,299.3831945963239,1.919211224991464,3.40898168899997,4.34843637220289,5359.0,0,352,16.4,N,N,,,,,,,,,,,,0.954194,MBA,0.2266622295931731,1588.266384947106,77.98720451594751
1538,Bure,2.424286195850469,0.1990595215847622,2.261199065931299,66.15021280992703,267.8883950981699,1.941708945519931,2.906863446181006,3.77471385436158,10035.0,0,1393,14.7,N,N,3.135,,0.285,,,,,,,,,0.93237,MBA,0.2611128475947103,1378.714235305567,118.1528182242877
1539,,1.979733457313376,0.1326741250824036,19.90621005515701,21.21855576039169,320.6624444629288,1.717074052967962,2.24239286165879,2.78559700149075,43.0,5.0,23,18.579,N,N,,,,,,,,,,,,0.741465,IMB,0.3538294601983292,1017.439304794496,158.6784252399219
1540,,3.068787811158474,0.212665092370259,16.89383698143816,327.3131155349369,297.6336807788286,2.416163767833732,3.721411854483216,5.37599050571716,5397.0,0,115,15.8,N,N,,,,,,,,,,,,1.45201,MBA,0.1833385461375688,1963.580532213191,307.0364627203016
1541,,1.737871418821142,0.2838441018326373,36.6633351773863,183.0782470518208,307.0561206358021,1.244586866845244,2.23115597079704,2.29105050725211,5856.0,0,86,19.5,Y,N,,,,,,,,,,,,0.348985,AMO,0.4302071387111047,836.8061977738342,185.6345300924567
1542,,2.685235752765295,0.157070751053417,13.83652290834145,132.3907380359752,171.85677344,2.263463756322963,3.107007749207628,4.40029541315888,4839.0,0,143,16.7,N,N,,,,,,,,,,,,1.24853,MBA,0.2239909348858911,1607.207899656282,341.5428123040902
1543,,2.667833453396748,0.09723171802095908,10.91946893606928,301.1567645100477,230.5706616383301,2.408435423329193,2.927231483464301,4.35758907478445,9030.0,0.0,586,15.3,N,N,,,,,,,,,,,,1.4326,MBA,0.226186147076365,1591.60940956502,165.9429711235876
1544,,2.367408345556646,0.1492845295912587,5.390127790275466,150.7171907340295,287.7300507064458,2.013990904339802,2.72082578677349,3.64265435391133,3062.0,0,66,18.0,N,N,,,,,,,,,,,,1.03716,MBA,0.2705791402660072,1330.479502766115,301.2760802019623
1545,,1.95022469068038,0.09628124260171,23.34242166964835,166.8432406573334,287.0714733694297,1.762454634109138,2.137994747251623,2.72354890485683,1801.0,1.0,61,18.0,N,N,,,,,,,,,,,,0.857699,IMB,0.3618904296559234,994.7762374989558,294.548621688995
1546,,2.249135445421733,0.1355523603949592,5.947237879967133,284.1485960606342,23.17734814562456,1.944259826946849,2.554011063896617,3.37311864457402,4161.0,0,72,17.8,N,N,,,,,,,,,,,,0.930003,MBA,0.29220030103389,1232.031584930662,237.2588790666253
1547,,2.259644829995672,0.1776573150996119,8.388698999285104,161.9638574280739,114.9375420351944,1.858202396419921,2.661087263571421,3.39678825911804,9396.0,0,143,17.3,N,N,,,,,,,,,,,,0.859998,MBA,0.290164181038317,1240.676911642864,196.126555107033
1548,,2.639651461833843,0.1323838688831756,12.35870444778515,293.7518996588582,145.1882344666778,2.290204188813149,2.989098734854537,4.2887238422823,4790.0,0,104,16.9,N,N,,,,,,,,,,,,1.31708,MBA,0.2298180809989021,1566.45638339361,56.45108310975566
1549,,2.358795139602686,0.1447875988463244,2.208547827998133,124.0517317270305,130.4933764192938,2.017270855169232,2.700319424036139,3.62279315580226,7589.0,0,106,17.7,N,N,,,,,,,,,,,,1.00308,MBA,0.2720625332387466,1323.225200156776,95.64211139469164
1550,,3.016108601617083,0.1055728277949515,8.98044096382903,248.853288709602,149.9308047236894,2.69768948760769,3.334527715626475,5.23815885686395,5470.0,0,55,16.4,N,N,,,,,,,,,,,,1.71002,MBA,0.1881627324219112,1913.237522469559,289.9883760347799
1551,,2.287673237916052,0.2273802889792546,3.2812139544711,23.75197001678923,1.984797890152663,1.767501435988593,2.807845039843512,3.46018396936647,3658.0,0,106,18.7,N,N,,,,,,,,,,,,0.770912,MBA,0.2848479422173658,1263.832194811104,4.388927534656569
1552,,2.334732461332561,0.08472734362967715,2.21455357602544,296.0578377778147,83.9293799191685,2.136916781797876,2.532548140867247,3.56749920264184,4015.0,1,39,18.2,N,N,,,,,,,,,,,,1.13953,MBA,0.2762793282862325,1303.029083764931,143.1762670744811
1553,,3.101699450878543,0.1338932030236489,4.940088640173663,55.2238761419774,285.2367623310723,2.686402976583722,3.516995925173364,5.4627053001635,6850.0,0,902,14.4,N,N,,,,,,,,,,,,1.68264,MBA,0.1804282364157658,1995.253110884717,87.99755430212566
1554,,3.192360286696136,0.1429831981405652,11.62941664330463,256.6932869549022,86.9751605101912,2.735906403287391,3.648814170104881,5.70395448672677,6250.0,0,286,15.1,N,N,5.026,,0.084,,,,,,,,,1.75937,MBA,0.1727970105058047,2083.369376276951,310.6050307288178
1555,Druzhba,2.230063067249788,0.1188499105530638,3.171779353433647,181.8420834552993,238.7117182521519,1.96502027117946,2.495105863320117,3.33030431577294,33999.0,0,2669,11.63,N,N,12.694,,0.244,99.2,,0.898,0.503,,,S,,0.979297,MBA,0.2959568225340391,1216.393651336066,250.1131285762204
1556,,2.573882889648091,0.0869325771606641,1.291789438500055,348.9519001897291,104.5310901824745,2.350128616741245,2.797637162554937,4.12944205618632,7683.0,0,207,17.0,N,N,,,,,,,,,,,,1.3673,MBA,0.2386826767289271,1508.278711022055,293.7183455523286
1557,,2.387675748114893,0.04926546975019069,6.601712021165672,15.22290603275347,152.6613110760079,2.270045780772875,2.505305715456911,3.6895315178826,5585.0,0,230,17.0,N,N,,,,,,,,,,,,1.27736,MBA,0.2671413101068188,1347.601386906618,276.2212302293382
1558,,2.596662170309484,0.1928361200878839,11.57428622155496,10.5981788657036,303.4486271370775,2.095931912208019,3.097392428410949,4.18438251493416,9124.0,0,82,17.8,N,N,,,,,,,,,,,,1.10764,MBA,0.2355488007728341,1528.345713579701,350.8907834830318
1559,,2.572163417446643,0.02657167970275008,1.697118885545154,47.90447773323145,156.5068353474744,2.50381671497512,2.640510119918166,4.12530476140441,10.0,7.0,15,17.8,N,N,,,,,,,,,,,,1.49873,MBA,0.23892205312657,1506.76756410296,233.8239066679693
1560,,2.730023339022674,0.2398267428992537,7.971598454893354,240.1091156349545,279.0006192193989,2.075290733585922,3.384755944459427,4.51084331477316,7120.0,0,611,15.3,N,N,4.258,,0.097,,,,,,,,,1.10221,MBA,0.2185015560481999,1647.585520720898,48.96120435758043
1561,,2.644470493466594,0.3042540287094466,10.97543045116312,195.5990144295079,108.9581429901954,1.839879692026124,3.449061294907064,4.30047364681157,6651.0,0,136,16.8,N,N,,,,,,,,,,,,0.859812,MBA,0.2291901693429311,1570.747999497926,136.026485586086
1562,,3.099385754949703,0.1194935578574322,17.70102936529864,161.7587199829338,24.20858939437875,2.729029123918119,3.469742385981286,5.45659412695921,35.0,7,14,17.538,N,N,,,,,,,,,,,,1.74208,MBA,0.1806303090233348,1993.021004871852,152.6920523920231
1563,,2.819575257427077,0.0884245382014462,7.243845740727155,89.47454368227046,160.9044622786457,2.570255617364864,3.06889489748929,4.7346048489214,7075.0,0,803,14.9,N,N,,,,,,,,,,,,1.55679,MBA,0.2081749828799532,1729.314421068542,330.1982163735639
1564,,2.358858815997394,0.0842046212131699,3.191399404378164,38.2224890542719,97.11340141590576,2.160232002900987,2.557485629093801,3.62293985440269,5049.0,0,39,18.4,N,N,,,,,,,,,,,,1.17723,MBA,0.2720515169938019,1323.278781820584,79.95796504600023
1565,,2.63812447184443,0.2444625241357568,10.29013250321121,63.62855497422193,302.8071719129004,1.993201904473031,3.28304703921583,4.2850029583235,9011.0,0,728,14.8,N,N,2.676,,0.357,,,,,,,,,1.0138,MBA,0.2300176436174928,1565.097330527657,357.5391018995874
1566,,3.009264188497216,0.293354704198612,13.39977211120777,4.402284186111466,346.483534073307,2.126482382625139,3.892045994369292,5.2203386551288,2.0,9,16,15.9,N,N,,,,,,,,,,,,1.12152,MBA,0.1888050466609503,1906.728693785796,180.7870008735032
1567,,2.757886945203722,0.1167229576936811,17.99738045875481,237.0247528039471,356.5237159856182,2.435978223974752,3.079795666432691,4.58007817531311,7495.0,0,1011,13.8,N,N,7.112,,0.127,,,,,,,,,1.42478,MBA,0.2151985720855466,1672.873553533112,275.7749129900341
1568,,2.408779374157624,0.1327363949616227,6.322764590744612,354.0073596922306,32.32392544467797,2.089046683774027,2.728512064541221,3.73855468762087,8516.0,0,470,15.9,N,N,,,,195.786,,,,,,,,1.09487,MBA,0.2636383216838236,1365.507099653521,176.1081985136572
1569,,2.6916476,0.0543986,3.76789,293.64882,191.5091,2.5452257,2.8380695,4.4160656421629,,0.0,36,17.9,N,,,,,,,,,,,,,,MBA,0.22319104,1612.9679758,70.83093
1570,,3.085869277976297,0.1178948493813285,13.95546515999215,190.9424320511558,100.6870518534601,2.722061184238813,3.449677371713781,5.4209386137696,5842.0,0,76,16.6,N,N,,,,,,,,,,,,1.75029,MBA,0.1818183812050537,1979.997828679346,164.8121122239193
1571,,2.59497452356565,0.1240794682958609,12.04319632719915,72.8947843681002,334.8875976199978,2.272991464440319,2.916957582690981,4.18030384882677,6687.0,0,161,16.5,N,N,,,,,,,,,,,,1.28929,MBA,0.2357786225621323,1526.855980783979,255.9468765360399
1572,,3.154674718540821,0.1376684637440802,4.392426841795783,320.4208684741199,119.7699299188656,2.720375496427018,3.588973940654624,5.60325103900441,8014.0,0,148,16.5,N,N,2.958,,0.046,,,,,,,,,1.73948,MBA,0.1759025745065822,2046.587441996359,250.430208778287
1573,,3.081195517488112,0.1498080863617777,12.50473058730207,190.0735187887583,177.3198450148636,2.619607513306731,3.542783521669494,5.40862770362247,8964.0,0,168,16.2,N,N,3.081,,0.062,,,,,,,,,1.61789,MBA,0.1822322292043555,1975.501268748106,186.4130411704636
1574,,2.75975861367764,0.1020881043658272,4.373688539309591,153.4506280093317,246.5560475845195,2.478020088300027,3.041497139055254,4.58474144235575,4224.0,0,165,16.6,N,N,,,,,,,,,,,,1.48903,MBA,0.2149796876792074,1674.576811820436,321.2615195897463
1575,,2.78193002016503,0.07645581100675074,5.752309756247344,62.3384090486148,36.27380972384992,2.569235304309287,2.994624736020774,4.64010174791879,30.0,6,16,18.047,N,N,,,,,,,,,,,,1.58878,MBA,0.2124147996990874,1694.79716342734,235.0727557593593
1576,,2.998636039588568,0.2240370526980671,11.64192176457288,190.6859945318696,121.9323762776893,2.32683045916494,3.670441620012195,5.19270722309538,8227.0,0,83,16.4,N,N,,,,,,,,,,,,1.33764,MBA,0.1898097160155359,1896.636313235589,87.17696385354247
1577,,2.592558578798206,0.1157440755297806,5.875246100024721,50.8631228662135,105.9558115159993,2.292485282838406,2.892631874758006,4.17446735673463,5739.0,0,104,17.2,N,N,,,,,,,,,,,,1.31043,MBA,0.2361082742155007,1524.724202047324,295.7369519667463
1578,,2.580264042426795,0.1050115655285111,7.483417527981409,4.733003633230448,355.0968630170321,2.309306475854632,2.851221608998957,4.14480809677365,10112.0,0,874,15.1,N,N,3.949,,0.149,,,,,,,,,1.30521,MBA,0.237797808814062,1513.891157346575,340.4156555411306
1579,Bihoro,2.922524233887677,0.1833573916886341,27.04846528427689,326.3395188537993,30.88642366673442,2.386657813215209,3.458390654560145,4.99626406509649,23597.0,0,2016,10.9,N,N,38.742,,0.059,,,,,,,,,1.40358,MBA,0.1972726562338976,1824.885449776494,93.0200218924286
1580,,2.339416010868806,0.2045338215250962,9.228923607175943,88.39539330027556,333.3040586339325,1.860926314028813,2.817905707708799,3.57823936421857,7157.0,0,490,16.2,N,N,,,,,,,,,,,,0.879059,MBA,0.2754500700046943,1306.951927780831,137.9420166123546
1581,,2.651125087734329,0.1169558266914225,16.40082557825987,230.3187768543638,228.0607223883316,2.34106056143599,2.961189614032668,4.31671654125658,8035.0,0,928,14.5,N,N,4.286,,0.167,16.047,,,,,,,,1.38538,MBA,0.2283277750455775,1576.680716693967,291.8263921155656
1582,,3.184860420315215,0.07806197584428351,4.331318204870482,21.94663064844047,128.9419814176816,2.936243923117154,3.433476917513276,5.68386570091799,12.0,7,12,16.996,N,N,,,,,,,,,,,,1.94975,MBA,0.1734077360779953,2076.031947260296,107.1549777852636
1583,,2.325214346639331,0.1073993319416533,5.425359996592363,109.1307246309702,200.1811630637939,2.075487879189119,2.574940814089544,3.54570576192635,4608.0,0,58,18.1,N,N,,,,,,,,,,,,1.06084,MBA,0.2779774604963481,1295.0690295436,185.6135968898667
1584,,3.169373658709058,0.2595460211312706,19.75986903844612,181.7083546947459,113.034668890903,2.346775336112864,3.991971981305251,5.64245843324047,4032.0,0,107,16.4,N,N,,,,,,,,,,,,1.40976,MBA,0.1746802914065085,2060.907942741082,283.8671521401953
1585,,2.594517476601605,0.1401159943232163,14.66531358449249,59.97023734353818,351.3200983473831,2.230984080578609,2.958050872624602,4.17919949633552,10104.0,0,1323,13.6,N,N,4.697,,0.554,,,,,,,,,1.2429,MBA,0.2358409270081006,1526.452616036549,188.8295706153847
1586,,2.474102593410473,0.1719951848420624,2.389534139519319,263.5507454100032,103.2334736184352,2.048568860538612,2.899636326282333,3.89165882164177,4921.0,0,63,17.8,N,N,,,,,,,,,,,,1.04797,MBA,0.2532663649460798,1421.428384604658,220.5200420500963
1587,,3.158529789805756,0.1307193387673433,8.609310474198958,4.742808250221549,355.4054852877276,2.745648864205392,3.57141071540612,5.61352509188167,5754.0,0,31,16.4,N,N,,,,,,,,,,,,1.74177,MBA,0.1755806319977045,2050.340039809781,285.4339501145794
1588,,2.53975940286226,0.2477806654846432,7.786439527204124,82.94371065388839,277.0355361832233,1.910456127850169,3.169062677874351,4.04759515675951,5831.0,0,98,17.5,N,N,,,,,,,,,,,,0.92552,MBA,0.2435091073082134,1478.384131006411,28.87971039737348
1589,Leavitt,2.855873031178418,0.09299965946182788,3.282769936380936,92.28123847960866,272.3477878703579,2.590277811812607,3.121468250544229,4.82632479655551,23516.0,0,1828,13.1,N,N,7.456,,0.22,,,,,,,,,1.58989,MBA,0.2042188051809082,1762.815131941901,157.6495733139532
1590,,2.55504903380266,0.08234454252903844,13.69713775361524,209.2367063674673,78.1168085592549,2.344654689974918,2.765443377630401,4.08420056315225,5930.0,0.0,575,15.7,N,N,,,,,,,,,,,,1.37353,MBA,0.2413266116899101,1491.754255691361,125.1988654510968
1591,,2.229477087776004,0.1596784025923293,2.350506226985547,294.3540354769659,93.28489653435948,1.873477747783733,2.585476427768274,3.32899177771176,5244.0,0,87,17.9,N,N,,,,,,,,,,,,0.879113,MBA,0.2960735108949547,1215.914246809219,234.1528250194559
1592,,2.615736028024565,0.04259929321127929,1.645152900312028,143.740372112448,292.3196981015394,2.504307522003439,2.72716453404569,4.23057183325199,6679.0,0,235,16.8,N,N,,,,5.55,,,,,,,,1.51975,MBA,0.2329770825826914,1545.216362095289,41.88428301237438
1593,,2.335810750574093,0.1751610543687155,3.230126280988666,110.57655999,318.3983544964164,1.926667676697754,2.744953824450432,3.56997094631916,7613.0,0,69,18.6,N,N,,,,,,,,,,,,0.942128,MBA,0.2760880405438014,1303.931888143072,329.2022663995144
1594,,2.801744570503025,0.06477049997919165,5.588114949363465,130.649384418081,252.5791937579522,2.620274173857558,2.983214967148491,4.6897642397736,6965.0,0,179,16.4,N,N,,,,,,,,,,,,1.62876,MBA,0.2101654226045142,1712.936388577306,281.4928927276679
1595,,2.531725822691301,0.2326351255260389,6.391629483288204,196.2845436553036,96.7989585088118,1.942757468131996,3.120694177250605,4.02840576839269,5893.0,0,143,17.3,N,N,,,,,,,,,,,,0.938912,MBA,0.2446690676249367,1471.37520690543,74.4477244852461
1596,,2.736387809870541,0.04667466666239802,2.932743040696818,341.9485816513795,98.10735675100088,2.608667820985783,2.864107798755298,4.5266266175293,6616.0,0,215,16.4,N,N,,,,,,,,,,,,1.62619,MBA,0.2177396915289483,1653.350372052577,160.1392464967766
1597,,2.400754664014864,0.1773016472893121,8.506138305334956,200.61909168223,124.5022305587354,1.975096907347529,2.826412420682198,3.71988808557456,5494.0,0,70,17.9,N,N,,,,,,,,,,,,0.977704,MBA,0.2649612732140356,1358.689123256108,9.28147694553695
1598,,2.946438464234075,0.07285340867412472,11.16373307223589,322.3854729866868,68.27462211908339,2.731780378666069,3.16109654980208,5.05771397433885,5474.0,0,118,16.1,N,N,3.436,,0.054,,,,,,,,,1.75773,MBA,0.1948758447726177,1847.330029127264,4.112242043313312
1599,,2.336184385376803,0.1521401088289262,2.473774223718813,35.08330530825607,177.765281949676,1.980757038741138,2.691611732012468,3.5708275559971,8182.0,0,531,16.2,N,N,,,,,,,,,,,,0.974794,MBA,0.2760218094856547,1304.244764827939,61.8749327044189
1600,,3.229042858346515,0.1356207503590934,15.47014994358012,226.3705698673185,187.3595346069144,2.791117642955889,3.666968073737142,5.80255033224202,5357.0,0,271,15.1,N,N,,,,,,,,,,,,1.80228,OMB,0.1698608761549038,2119.381508851396,168.3254807593654
1601,,3.195422826570193,0.2403410001089229,25.99095839449457,10.02355312921751,57.3940374263892,2.427431708661432,3.963413944478954,5.71216445147199,1831.0,2,75,16.2,N,N,,,,,,,,,,,,1.52382,MBA,0.1725486532716275,2086.368065900144,188.4678900271782
1602,,2.669418473611366,0.3503817956374153,5.38998801280739,147.4488083566572,161.1074118440948,1.734102835519727,3.604734111703004,4.3614730649235,4725.0,0,70,17.2,N,N,,,,,,,,,,,,0.719831,MBA,0.2259847232106759,1593.02803696331,356.0390058378159
1603,,3.162458601450581,0.1186275179119235,5.922644632204078,82.4638345557041,88.28002541477137,2.787303987061286,3.537613215839877,5.62400212124822,7617.0,0,1098,13.7,N,N,8.816,,0.099,,,,,,,,,1.80185,MBA,0.1752535404714252,2054.166774785913,139.7074837224555
1604,,2.331256495965552,0.09697227167044868,4.128197878306852,309.5637344070502,180.1309029315912,2.105189257705282,2.557323734225822,3.55953519354465,55.0,5.0,25,18.431,N,N,,,,,,,,,,,,1.12037,MBA,0.2768974682860352,1300.120229442184,51.68381561121746
